time[ms],R1[ohm]
597828,5837.10
598832,5837.10
599834,5935.20
600838,5935.20
601840,5910.56
602844,5886.00
603847,5935.20
604850,5984.72
605853,5935.20
606856,5910.56
607859,5837.10
608862,5910.56
609865,5886.00
610869,5861.51
611871,5935.20
612875,5935.20
613877,5812.77
614881,5935.20
615883,5837.10
616887,5959.92
617890,5910.56
618893,5910.56
619896,6034.54
620899,5861.51
621902,5886.00
622905,5764.33
623908,5959.92
624911,6009.59
625914,5886.00
626918,5886.00
627920,5935.20
628924,5935.20
629926,5984.72
630930,5886.00
631932,5886.00
632936,5886.00
633938,6084.68
634942,5910.56
635945,5959.92
636948,6135.14
637952,5886.00
638954,5886.00
639958,5764.33
640960,5886.00
641964,5886.00
642967,6109.87
643970,5910.56
644973,5861.51
645976,6059.57
646979,5984.72
647982,5910.56
648985,5812.77
649988,6034.54
650991,5910.56
651995,5837.10
652997,6034.54
654001,5886.00
655003,5886.00
656007,5910.56
657009,6034.54
658013,5837.10
659016,5886.00
660019,5716.18
661022,5812.77
662025,5861.51
663028,5788.51
664031,5886.00
665034,5886.00
666037,5959.92
667040,5788.51
668044,5886.00
669046,5910.56
670050,5740.22
671052,5861.51
672056,5886.00
673058,5692.22
674062,5788.51
675065,5837.10
676068,5886.00
677071,5984.72
678074,5935.20
679077,5886.00
680080,6034.54
681083,5861.51
682086,5910.56
683089,6135.14
684093,5886.00
685095,5910.56
686099,5886.00
687101,5861.51
688105,5910.56
689107,5984.72
690111,5984.72
691115,5861.51
692117,5886.00
693121,5861.51
694123,5910.56
695127,5886.00
696129,5959.92
697133,5861.51
698136,5910.56
699139,5910.56
700142,5910.56
701145,5886.00
702148,5692.22
703151,5861.51
704154,5861.51
705157,6109.87
706160,5886.00
707164,5935.20
708166,5861.51
709170,5812.77
710172,5861.51
711176,5837.10
712178,5910.56
713182,5910.56
714185,5597.12
715188,5886.00
716191,5886.00
717194,5740.22
718197,5788.51
719200,5886.00
720203,5740.22
721207,5644.52
722209,5837.10
723213,5886.00
724215,6059.57
725219,5935.20
726221,5837.10
727225,5740.22
728227,6059.57
729231,5886.00
730234,5935.20
731237,5861.51
732240,5886.00
733243,5886.00
734246,5837.10
735249,5984.72
736252,5812.77
737256,5886.00
738258,5740.22
739262,5886.00
740264,5861.51
741268,5886.00
742270,5984.72
743274,5837.10
744276,5861.51
745280,5910.56
746284,6034.54
747286,5910.56
748290,5861.51
749292,6059.57
750296,5935.20
751298,5861.51
752302,5861.51
753305,6084.68
754308,5886.00
755311,5886.00
756314,5861.51
757317,5716.18
758320,5764.33
759323,5861.51
760327,5861.51
761329,5935.20
762333,5910.56
763335,5861.51
764339,5886.00
765341,5910.56
766345,5788.51
767347,6009.59
768351,5861.51
769354,5886.00
770357,5886.00
771360,5886.00
772363,5935.20
773366,6084.68
774369,5959.92
775372,5861.51
776376,5812.77
777378,5886.00
778382,5740.22
779384,6109.87
780388,5984.72
781390,5837.10
782394,5861.51
783397,5861.51
784400,5984.72
785403,5764.33
786406,5935.20
787409,5910.56
788412,5716.18
789415,5740.22
790418,5886.00
791421,5886.00
792425,6109.87
793427,5812.77
794431,5886.00
795433,5837.10
796437,6084.68
797440,5861.51
798443,5910.56
799447,5692.22
800449,5910.56
801453,5886.00
802455,5788.51
803459,5764.33
804461,5861.51
805465,5861.51
806468,5886.00
807471,5788.51
808474,5861.51
809477,5984.72
810480,5984.72
811483,5812.77
812486,5861.51
813489,5886.00
814492,5861.51
815496,5861.51
816498,6059.57
817502,5935.20
818504,5837.10
819508,5861.51
820510,5910.56
821514,5910.56
822517,5740.22
823520,6034.54
824523,5740.22
825526,5812.77
826529,5861.51
827532,5886.00
828535,5861.51
829538,5886.00
830541,5812.77
831545,6109.87
832547,5837.10
833551,5837.10
834553,6009.59
835557,5764.33
836559,5886.00
837563,5984.72
838566,5788.51
839569,5886.00
840572,5837.10
841575,6034.54
842578,5837.10
843581,5837.10
844584,5716.18
845588,6109.87
846590,5837.10
847594,5837.10
848596,5959.92
849600,5886.00
850603,5910.56
851606,5764.33
852609,5837.10
853612,5861.51
854616,5837.10
855618,5861.51
856622,6009.59
857624,5837.10
858628,5861.51
859630,5861.51
860634,5935.20
861637,5886.00
862640,5886.00
863643,5886.00
864646,5812.77
865649,5837.10
866652,5861.51
867655,5886.00
868658,5764.33
869661,5812.77
870665,5812.77
871667,5886.00
872671,5910.56
873673,5644.52
874677,5861.51
875679,5861.51
876683,5788.51
877686,6059.57
878689,5886.00
879692,5837.10
880695,5812.77
881698,5812.77
882701,5812.77
883704,5886.00
884708,5886.00
885710,5886.00
886714,5837.10
887716,5959.92
888720,5812.77
889722,5837.10
890726,5812.77
891728,5959.92
892732,5886.00
893735,5837.10
894738,5935.20
895741,5812.77
896744,5959.92
897747,5837.10
898750,5861.51
899753,5837.10
900757,5644.52
901760,5886.00
902763,5764.33
903766,6135.14
904769,5812.77
905772,5837.10
906775,5812.77
907779,5668.34
908781,5861.51
909785,5837.10
910787,6059.57
911791,5837.10
912793,5910.56
913797,5644.52
914799,5788.51
915803,5886.00
916806,5959.92
917809,5837.10
918812,5837.10
919815,6034.54
920818,5861.51
921821,5788.51
922824,5861.51
923828,6084.68
924830,5764.33
925834,5837.10
926836,5984.72
927840,5935.20
928842,5886.00
929846,5812.77
930849,5837.10
931852,5861.51
932855,5959.92
933858,5812.77
934861,5837.10
935864,5861.51
936867,5764.33
937870,5886.00
938873,5837.10
939877,5910.56
940879,5861.51
941883,5861.51
942885,6009.59
943889,5740.22
944891,5812.77
945895,5886.00
946898,6009.59
947901,5886.00
948904,5812.77
949907,5692.22
950910,5837.10
951913,5837.10
952916,6034.54
953920,5959.92
954923,5861.51
955926,5910.56
956929,5573.52
957932,5837.10
958935,5837.10
959938,5837.10
960941,5886.00
961944,5812.77
962948,5716.18
963950,5812.77
964954,5837.10
965956,5716.18
966960,5812.77
967962,5886.00
968966,6059.57
969969,5837.10
970972,5812.77
971975,6009.59
972978,5861.51
973981,5861.51
974984,5692.22
975987,5812.77
976991,5788.51
977993,6034.54
978997,5861.51
979999,5935.20
981003,5716.18
982005,5861.51
983009,5716.18
984012,5861.51
985015,5764.33
986018,5837.10
987021,5837.10
988024,5668.34
989027,5861.51
990030,5886.00
991033,5812.77
992036,5861.51
993040,5837.10
994042,5692.22
995046,5812.77
996048,5837.10
997052,5764.33
998054,5837.10
999058,5886.00
1000061,5668.34
1001064,5886.00
1002067,5910.56
1003070,6034.54
1004073,5788.51
1005077,5959.92
1006080,5740.22
1007083,5886.00
1008086,6009.59
1009089,5764.33
1010093,5837.10
1011095,5959.92
1012099,5837.10
1013101,5861.51
1014105,5620.78
1015108,5861.51
1016111,5861.51
1017114,5886.00
1018117,5861.51
1019120,5812.77
1020124,5886.00
1021126,5764.33
1022130,5788.51
1023133,5812.77
1024136,5861.51
1025139,5812.77
1026142,5740.22
1027145,5740.22
